TransactionID,AccountID,TransactionAmount,Location,DeviceID,IP Address,MerchantID,CustomerAge,TransactionDuration,LoginAttempts,AccountBalance,DayOfWeek,Hour,Month,DaysSinceLastTransaction,TransactionType_Debit,Channel_Branch,Channel_Online,CustomerOccupation_Engineer,CustomerOccupation_Retired,CustomerOccupation_Student,Cluster,Cluster_PCA
TX001226,AC00465,-0.7417697317280614,Omaha,D000196,119.43.28.203,M089,0.7491310601744904,-0.9098422746312717,-0.2067936485059295,0.6857674934083913,1,16,9,-412,True,False,False,True,False,False,1,1
TX001227,AC00158,1.6376350302083242,Mesa,D000627,73.108.76.238,M070,1.9296586684291497,0.5483456943384226,-0.2067936485059295,-0.31169518893449505,0,17,8,-441,False,True,False,False,True,False,0,1
TX001228,AC00334,-0.4082515413598831,Baltimore,D000158,1.198.76.182,M041,-1.0497681524040379,0.23383456377633172,-0.2067936485059295,-0.9997966768081972,1,18,12,-314,True,True,False,False,False,True,1,1
TX001229,AC00093,-0.29355006202216766,Indianapolis,D000487,166.79.195.157,M075,-1.387061754762512,0.8771527853806086,-0.2067936485059295,-1.0735012327043911,0,16,9,-413,True,False,True,False,False,True,1,1
TX001230,AC00229,-0.9605864427585241,Omaha,D000618,119.43.28.203,M004,-1.218414953583275,1.4203992836242203,-0.2067936485059295,-1.076913907994791,0,17,12,-315,True,False,True,False,False,True,1,1
TX001231,AC00373,-0.593973381111901,Charlotte,D000523,130.29.230.16,M013,-1.218414953583275,0.7484891410597533,-0.2067936485059295,1.1744979781033473,4,17,5,-535,True,False,False,False,False,True,1,1
TX001232,AC00328,-0.8880929151962164,San Antonio,D000228,136.162.111.135,M003,1.0302090621398854,0.21953860329623667,-0.2067936485059295,0.905791463878025,4,16,9,-430,True,False,False,False,False,False,1,1
TX001233,AC00160,-0.09525491196042998,San Jose,D000202,82.115.199.37,M013,0.41183745781601633,-1.4673847333549783,-0.2067936485059295,-0.9800103393055559,1,16,10,-398,True,False,False,True,False,False,1,1
TX001234,AC00014,1.0546034366093864,Mesa,D000488,25.188.196.47,M085,-1.330846154369433,-1.2386493656734576,-0.2067936485059295,-1.210708214533968,1,16,6,-510,True,False,False,False,False,True,1,1
TX001235,AC00090,-0.9812107828305984,Austin,D000384,195.237.152.198,M090,0.8615622609606484,-1.1385776423127922,-0.2067936485059295,1.2211959909238224,0,17,1,-672,True,False,False,True,False,False,1,1
TX001236,AC00053,-0.9195433208210739,Nashville,D000300,146.53.16.47,M004,0.7491310601744904,-1.1242816818326973,-0.2067936485059295,1.7808337146540958,2,17,1,-649,False,True,False,False,False,False,2,1
TX001237,AC00478,1.3844558389581099,Seattle,D000037,193.83.0.183,M055,0.9177778613537274,-0.7954745907905113,-0.2067936485059295,0.3920184550949131,4,16,6,-493,False,False,True,False,True,False,0,1
TX001238,AC00356,1.9348036776919997,Kansas City,D000137,49.174.157.140,M070,0.6929154597814113,-0.681106906949751,-0.2067936485059295,1.227941857707475,3,16,5,-529,True,True,False,False,False,False,1,1
TX001239,AC00244,0.38842354840094034,Los Angeles,D000309,148.112.151.27,M026,-1.274630553976354,-1.0670978399123172,-0.2067936485059295,-1.272479944884316,0,17,9,-406,True,False,False,False,False,True,1,1
TX001240,AC00103,-0.8928892733525128,Virginia Beach,D000545,175.210.47.87,M087,-0.20653414650785276,-0.5810351835890857,-0.2067936485059295,-0.5803299113430397,2,17,8,-439,True,True,False,True,False,False,1,1
TX001241,AC00053,-0.5481681607192709,Nashville,D000439,161.25.82.11,M065,-0.8249057508317219,-0.35229981590756504,-0.2067936485059295,1.4269564657957892,1,16,1,-671,True,False,False,False,False,False,1,1
TX001242,AC00151,-0.4436075529120105,New York,D000050,146.69.70.214,M015,0.35562185742293734,-1.5388645357554536,-0.2067936485059295,1.4198952278170052,4,16,5,-535,False,False,True,False,False,False,2,1
TX001243,AC00494,0.4569772103348617,Baltimore,D000176,168.55.199.214,M058,-1.162199353190196,-0.38089173686775507,-0.2067936485059295,-1.165348606297707,1,18,10,-391,True,True,False,False,False,True,1,1
TX001244,AC00219,-0.9720291829314025,Phoenix,D000670,37.227.215.145,M077,-1.162199353190196,-1.4244968519146932,-0.2067936485059295,-1.0664861466078217,0,18,12,-329,True,True,False,False,False,True,1,1
TX001245,AC00202,1.182255082969102,Jacksonville,D000643,141.241.241.128,M060,1.7610118672499127,-0.7668826698303213,-0.2067936485059295,-0.8417854520738085,3,16,5,-529,True,False,False,False,True,False,1,1
TX001246,AC00254,-0.4197628009349944,Las Vegas,D000406,58.190.9.136,M100,-0.9373369516178799,0.7056012596194681,1.4528410002061958,1.0667076931984563,3,16,11,-347,True,False,True,True,False,False,0,1
TX001247,AC00285,0.017904880827047342,Jacksonville,D000290,79.47.176.19,M020,-0.4876121484732478,0.7913770225000384,-0.2067936485059295,1.0948859812837266,4,16,11,-367,True,False,False,True,False,False,1,1
TX001248,AC00071,4.62556060337425,Louisville,D000593,113.137.153.101,M049,1.2550714637122016,-0.9670261165516518,-0.2067936485059295,-0.9308483287735297,0,17,12,-315,True,False,False,False,True,False,0,1
TX001249,AC00073,0.37417151273651683,New York,D000073,207.157.126.125,M016,1.1988558633191224,-0.5095553811886104,-0.2067936485059295,-0.8066177178265326,1,16,12,-335,True,False,True,False,True,False,1,1
TX001250,AC00383,-0.14147124876645698,New York,D000099,133.63.96.21,M066,0.4680530582090954,0.7484891410597533,-0.2067936485059295,-0.23364466412979043,2,16,4,-579,True,False,True,False,True,False,1,1
TX001251,AC00326,-0.7421808481414582,Jacksonville,D000179,81.248.235.147,M078,-1.443277355155591,-0.32370789494737495,-0.2067936485059295,-1.0651759459516275,2,17,9,-404,False,False,True,False,False,True,2,1
TX001252,AC00153,-0.6914079710869497,Atlanta,D000211,221.23.158.87,M061,-1.274630553976354,-1.3244251285540278,-0.2067936485059295,-1.2416556155520944,3,17,3,-592,True,False,True,False,False,True,1,1
TX001253,AC00460,0.2807453077920873,Indianapolis,D000668,109.105.179.186,M040,-0.20653414650785276,-0.02349272486537904,-0.2067936485059295,1.9120871036780318,1,17,1,-671,False,True,False,False,False,False,0,1
TX001254,AC00439,2.0747545567525036,El Paso,D000286,174.61.77.54,M028,-1.274630553976354,-0.7811786303104162,-0.2067936485059295,0.9006737329391531,3,17,7,-487,True,False,True,False,False,True,1,1
TX001255,AC00070,-0.5324086982057258,Houston,D000416,85.191.79.161,M005,-1.49949295554867,-1.3244251285540278,4.772110297630446,-1.1768327329886918,3,18,6,-508,True,True,False,False,False,True,0,1
TX001256,AC00086,1.883790982729676,Jacksonville,D000469,151.247.130.190,M042,-0.9373369516178799,0.7913770225000384,-0.2067936485059295,-1.2030213621518355,0,16,6,-504,True,True,False,False,False,True,1,1
TX001257,AC00330,-0.00826953082588411,Dallas,D000126,200.13.225.150,M100,1.1988558633191224,-1.2672412866336478,-0.2067936485059295,2.0120238766261274,1,17,5,-545,False,True,False,False,False,False,0,1
TX001258,AC00027,-0.9563039801189738,Charlotte,D000133,166.41.54.117,M032,1.3112870641052805,1.33462352074365,-0.2067936485059295,0.3249341303030112,0,16,11,-350,True,True,False,False,True,False,1,1
TX001259,AC00020,1.0471005620648945,Detroit,D000238,38.210.156.148,M017,-0.9373369516178799,-1.0242099584720321,-0.2067936485059295,-1.2810539390023457,3,17,8,-438,True,True,False,False,False,True,1,1
TX001260,AC00232,-0.8328320172954592,Philadelphia,D000050,61.95.76.233,M082,0.6929154597814113,0.39109012905737717,-0.2067936485059295,-0.8715226481805383,2,16,11,-348,False,True,False,False,True,False,2,1
TX001261,AC00247,0.40144223482517316,San Francisco,D000577,49.20.211.229,M014,-0.8811213512248008,2.2066771100294478,-0.2067936485059295,0.12448368587914214,0,17,1,-308,True,False,True,False,False,False,1,1
TX001262,AC00136,2.0165130648546192,Colorado Springs,D000614,116.106.207.139,M081,0.9177778613537274,-0.7239947883900362,-0.2067936485059295,0.7153380299404585,0,17,8,-441,True,True,False,False,True,False,1,1
TX001263,AC00322,0.4879822398452058,San Jose,D000569,5.74.9.122,M099,0.2431906566367793,-0.4523715392682303,-0.2067936485059295,-0.9291560930923398,2,16,11,-341,True,False,True,True,False,False,1,1
TX001264,AC00461,-0.8980624882210896,Nashville,D000243,193.83.0.183,M005,0.6366998593883324,2.363932675310493,-0.2067936485059295,-0.9183155287588983,3,16,3,-592,True,False,False,False,True,False,1,1
TX001265,AC00079,-0.7578375315516542,Denver,D000507,136.250.159.93,M019,-1.49949295554867,1.4203992836242203,-0.2067936485059295,0.22093855571351612,4,17,1,-661,True,True,False,False,False,True,1,1
TX001266,AC00176,1.0220224608476878,San Antonio,D000063,200.136.146.93,M085,-1.443277355155591,0.6055295362588028,-0.2067936485059295,-0.8821529650505592,3,18,8,-452,False,False,False,False,False,True,2,1
TX001267,AC00417,-0.9988887886066621,Chicago,D000358,86.83.61.143,M035,1.7610118672499127,-0.7096988279099411,-0.2067936485059295,-0.46756547913283286,2,18,8,-453,True,True,False,False,True,False,1,1
TX001268,AC00260,-0.1653160007434731,Charlotte,D000498,152.140.239.181,M088,-1.0497681524040379,1.1058881530621294,-0.2067936485059295,-0.534165209161485,1,17,8,-447,True,False,False,True,False,False,1,1
TX001269,AC00471,0.42456753307874484,San Jose,D000035,177.172.184.163,M064,-1.387061754762512,-0.7525867093502262,-0.2067936485059295,-1.2164720718238398,1,17,8,-447,True,True,False,False,False,True,1,1
TX001270,AC00231,-0.3694010402938827,Raleigh,D000290,116.43.88.219,M011,0.7491310601744904,-1.367313009994313,-0.2067936485059295,0.3733320707850452,0,16,2,-616,True,True,False,True,False,False,1,1
TX001271,AC00184,-0.7688006359089029,Atlanta,D000067,152.140.239.181,M025,1.7610118672499127,1.33462352074365,-0.2067936485059295,-0.7305645439243235,2,16,10,-383,True,True,False,False,True,False,1,1
TX001272,AC00475,-0.37501963127697274,Jacksonville,D000157,175.210.47.87,M091,1.7047962668568335,1.1201841135422244,-0.2067936485059295,-0.02164855717198416,4,18,6,-521,False,False,True,False,True,False,2,1
TX001273,AC00329,-0.9149867805725924,Jacksonville,D000526,104.165.213.58,M005,0.9739934617468065,0.03369111705500113,-0.2067936485059295,1.8495205353562156,4,17,5,-535,True,True,False,False,False,False,1,1
TX001274,AC00431,3.2138896188728863,San Jose,D000216,69.82.61.135,M048,-1.387061754762512,-0.02349272486537904,-0.2067936485059295,-1.2035521087972996,2,16,5,-530,False,True,False,False,False,True,0,1
TX001275,AC00398,2.9524880993547353,Oklahoma City,D000294,173.135.78.201,M091,-0.20653414650785276,0.4339780104976623,-0.2067936485059295,0.35517130513372885,3,16,10,-389,True,False,True,False,False,False,0,1
TX001276,AC00221,-0.43631023657421675,San Francisco,D000150,47.167.178.158,M050,0.9739934617468065,0.19094668233604659,-0.2067936485059295,0.015047317175275486,0,16,6,-518,True,True,False,False,True,False,1,1
TX001277,AC00299,-0.8255689606587818,Austin,D000475,48.31.196.24,M069,0.5242686586021743,0.019395156574906088,-0.2067936485059295,0.9914442292808027,0,17,2,-616,True,True,False,False,False,False,1,1
TX001278,AC00266,-0.8374913366472899,Las Vegas,D000431,115.96.94.156,M062,-0.6000433492594058,-0.7096988279099411,-0.2067936485059295,0.7180968868994895,4,17,4,-563,True,False,False,False,False,False,1,1
TX001279,AC00297,0.9922850402786505,Omaha,D000010,50.202.8.53,M007,-0.9935525520109589,0.34820224761709206,-0.2067936485059295,-1.182888885532587,0,17,7,-462,True,False,True,False,False,True,1,1
TX001280,AC00373,-0.5188418565636304,Phoenix,D000640,60.166.231.236,M098,-0.09410294572169475,-0.6382190255094659,-0.2067936485059295,2.2230072061686754,4,17,1,-668,True,True,False,False,False,False,1,1
TX001281,AC00489,-0.9466770041052647,Indianapolis,D000386,197.23.128.119,M070,0.9739934617468065,-0.08067656678575921,-0.2067936485059295,0.5842025846155147,0,17,7,-469,False,False,True,False,True,False,2,1
TX001282,AC00128,3.768554179947442,Austin,D000117,4.134.78.167,M020,-1.0497681524040379,0.34820224761709206,-0.2067936485059295,-1.020344520367374,0,17,11,-357,False,False,False,False,False,True,0,1
TX001283,AC00409,-0.7591051404929611,Albuquerque,D000644,181.223.246.123,M087,-0.6000433492594058,0.9915204692213689,-0.2067936485059295,2.4745375282299196,2,16,7,-481,False,False,True,False,False,False,0,1
TX001284,AC00410,-0.4364815350797988,Los Angeles,D000255,110.150.1.201,M077,-0.9935525520109589,0.5197537733782326,6.431744946342571,-1.1200633538716798,4,17,7,-486,False,True,False,False,False,True,0,0
TX001285,AC00360,-0.4867747763186777,Raleigh,D000008,199.103.32.145,M081,1.3112870641052805,-1.4959766543151685,-0.2067936485059295,0.06304527467811928,0,18,8,-441,True,False,False,False,False,False,1,1
TX001286,AC00422,-0.5565275277916731,Colorado Springs,D000639,77.208.193.198,M100,1.5361494656775965,-0.995618037511842,-0.2067936485059295,0.1958473157496898,0,17,3,-595,True,False,True,False,True,False,1,1
TX001287,AC00225,-0.8842900883722956,Omaha,D000435,152.234.65.155,M017,0.6366998593883324,-1.1671695632729824,-0.2067936485059295,0.19876257630955801,4,16,5,-528,True,False,False,False,True,False,1,1
TX001288,AC00261,0.5278947916458148,Houston,D000113,210.160.90.52,M072,-0.6562589496524849,-1.4959766543151685,-0.2067936485059295,-0.18787994492742618,1,18,4,-566,True,False,True,True,False,False,1,1
TX001289,AC00468,-0.9540770995464075,Colorado Springs,D000546,148.25.159.90,M007,0.2431906566367793,0.5769376152986128,-0.2067936485059295,0.8625676621909016,0,16,9,-413,False,False,True,True,False,False,2,1
TX001290,AC00138,0.19667200125243553,Fort Worth,D000052,115.241.186.164,M053,-1.0497681524040379,-1.2386493656734576,-0.2067936485059295,-1.2637495471654494,1,16,8,-433,False,False,True,False,False,True,2,1
TX001291,AC00013,0.4457057686675652,Raleigh,D000347,24.148.92.177,M088,-0.09410294572169475,1.663430611785836,-0.2067936485059295,-0.6847818767677647,1,16,3,-587,True,False,False,True,False,False,1,1
TX001292,AC00275,-0.14640464572721892,Boston,D000296,59.127.135.25,M013,-1.218414953583275,-0.2522280925468997,-0.2067936485059295,-1.1318500317905138,3,17,1,-648,True,True,False,False,False,True,1,1
TX001293,AC00125,-0.9528094906051007,Dallas,D000674,16.128.130.153,M002,-0.9935525520109589,-0.08067656678575921,-0.2067936485059295,-0.09607615922286823,0,16,7,-483,True,False,False,True,False,False,1,1
TX001294,AC00200,-0.3680306522492267,Baltimore,D000467,148.181.195.227,M043,0.2431906566367793,2.078013465708592,-0.2067936485059295,1.9946707689135605,4,17,6,-514,True,False,False,False,False,False,0,1
TX001295,AC00213,-0.7064822395781668,Jacksonville,D000609,163.129.70.210,M013,1.1426402629260435,0.8485608644204186,-0.2067936485059295,-0.6952839939649681,0,16,4,-581,True,False,False,False,True,False,1,1
TX001296,AC00035,-0.3116391842116282,Oklahoma City,D000239,115.30.82.168,M023,0.8053466605675694,0.11946687993557138,-0.2067936485059295,0.6441333676642044,3,16,12,-333,False,False,True,False,True,False,2,1
TX001297,AC00070,-0.7001784545727487,Charlotte,D000140,70.130.169.235,M030,0.41183745781601633,-0.9670261165516518,-0.2067936485059295,-1.0511534657388575,4,17,4,-577,True,False,True,False,True,False,1,1
TX001298,AC00275,0.8578157133967708,Oklahoma City,D000218,79.227.202.117,M070,-0.9373369516178799,0.7341931805796582,-0.2067936485059295,-0.9629751667815765,1,17,10,-377,True,False,False,False,False,True,1,1
TX001299,AC00060,1.176705011388245,Colorado Springs,D000057,116.106.207.139,M099,-1.218414953583275,-1.353017049514218,-0.2067936485059295,-0.9005188501783834,0,16,12,-329,True,False,False,False,False,True,1,1
TX001300,AC00304,0.05809151023658752,Dallas,D000513,40.192.99.27,M001,-0.9935525520109589,-1.4387928123947882,1.4528410002061958,-1.027754461456221,1,17,4,-559,False,True,False,False,False,True,0,1
TX001301,AC00372,1.8461053115016333,Virginia Beach,D000096,156.134.123.253,M043,0.9177778613537274,-0.8097705512706064,-0.2067936485059295,-0.8672484710888053,0,16,2,-616,True,False,True,False,True,False,1,1
TX001302,AC00498,2.7321982211762665,San Francisco,D000198,91.103.147.166,M076,-0.8811213512248008,-0.9670261165516518,-0.2067936485059295,0.9174396861502158,0,17,4,-567,True,False,False,True,False,False,0,1
TX001303,AC00465,-0.37049735072960766,Boston,D000083,64.57.44.102,M008,0.4680530582090954,-0.8240665117507014,-0.2067936485059295,1.9138793351040193,1,17,3,-594,False,True,False,False,False,False,2,1
TX001304,AC00396,-0.7049062933268123,Mesa,D000292,28.120.130.118,M023,1.2550714637122016,-0.5667392231089906,-0.2067936485059295,-0.8722431303417723,2,17,7,-488,False,True,False,False,True,False,2,1
TX001305,AC00083,1.0686499140671115,Washington,D000672,125.225.212.244,M076,1.8734430680360705,0.7056012596194681,-0.2067936485059295,-0.4177445222825251,4,16,7,-465,True,False,False,False,True,False,1,1
TX001306,AC00479,1.9243887285526127,Colorado Springs,D000067,77.7.223.184,M066,1.8734430680360705,-0.7382907488701311,-0.2067936485059295,-1.0172702922132122,1,17,8,-461,False,True,False,False,True,False,0,1
TX001307,AC00091,-0.6769161175147115,Philadelphia,D000499,82.115.199.37,M061,0.2994062570298583,-0.8097705512706064,-0.2067936485059295,0.32788785076472454,3,16,6,-494,True,False,False,False,False,False,1,1
TX001308,AC00024,-0.9209479685668462,Tucson,D000041,186.135.2.148,M096,-0.2627497469009318,-0.9813220770317469,-0.2067936485059295,-1.136811359128548,0,16,8,-455,False,False,True,False,False,False,2,1
TX001309,AC00366,-0.638990628378854,Chicago,D000493,175.230.206.232,M064,1.4237182648914386,-0.5238513416687055,-0.2067936485059295,0.49306543720960744,0,17,5,-539,True,False,True,False,False,False,1,1
TX001310,AC00470,0.5939474953982387,Indianapolis,D000600,106.244.1.47,M036,1.3675026644983594,0.062283038015191215,1.4528410002061958,2.0195876573223552,4,16,3,-605,False,False,True,False,False,False,0,1
TX001311,AC00032,-0.8406089694488825,San Francisco,D000088,154.138.163.229,M016,-0.9373369516178799,-0.33800385542746997,-0.2067936485059295,-1.2843794385152294,0,18,9,-420,False,True,False,False,False,True,2,1
TX001312,AC00136,-0.7501976182026964,Oklahoma City,D000521,80.90.35.146,M084,-0.7124745500455638,-0.9670261165516518,-0.2067936485059295,-0.96238288429316,0,16,7,-462,True,True,False,False,False,False,1,1
TX001313,AC00001,-0.8558202767445653,Denver,D000649,59.12.96.11,M034,-1.105983752797117,-1.1814655237530776,-0.2067936485059295,-0.888265525450494,4,17,9,-416,True,True,False,False,False,True,1,1
TX001314,AC00187,0.12462384980464121,Fresno,D000305,98.39.212.221,M011,0.41183745781601633,-1.0670978399123172,-0.2067936485059295,0.03155174305379073,2,16,3,-593,True,True,False,False,False,False,1,1
TX001315,AC00452,-0.9137876910335182,Fresno,D000015,34.92.221.183,M025,-0.6562589496524849,2.5068922801114435,-0.2067936485059295,2.3676805369431393,2,16,7,-481,True,False,False,False,False,False,0,1
TX001316,AC00036,1.4143645580327289,San Diego,D000398,189.198.67.252,M007,1.2550714637122016,-0.06638060630566417,-0.2067936485059295,0.1310834050357831,2,17,3,-607,True,False,True,False,True,False,1,1
TX001317,AC00125,-0.2650459906933208,Milwaukee,D000663,19.20.13.234,M059,-0.20653414650785276,-1.0242099584720321,-0.2067936485059295,-0.42979785552081945,0,18,9,-413,True,False,False,True,False,False,1,1
TX001318,AC00403,-0.9260869237343067,Atlanta,D000082,193.108.17.115,M070,-0.8811213512248008,-0.33800385542746997,-0.2067936485059295,1.4240258212751826,0,16,12,-315,True,False,False,False,False,False,1,1
TX001319,AC00264,-0.6717429026461348,Tucson,D000002,63.82.133.139,M086,0.2431906566367793,-0.3094119344672799,-0.2067936485059295,-0.7936592948981471,2,16,8,-453,True,False,False,True,False,False,1,1
TX001320,AC00123,-0.4623133497215663,New York,D000169,112.86.148.212,M088,0.8053466605675694,0.39109012905737717,-0.2067936485059295,1.1247334291090794,3,17,5,-543,True,False,False,True,False,False,1,1
TX001321,AC00298,-0.9835061828053974,Kansas City,D000137,1.238.163.61,M019,0.5804842589952534,-1.2815372471137427,-0.2067936485059295,-0.6772309160388184,2,17,7,-474,True,False,False,False,True,False,1,1
TX001322,AC00235,-0.09206875975660452,Los Angeles,D000149,145.76.10.8,M027,-0.3751809476870898,-1.1814655237530776,-0.2067936485059295,0.36105310612259245,0,17,3,-588,True,True,False,False,False,False,1,1
TX001323,AC00259,-0.3263365959905648,New York,D000023,146.250.144.172,M049,-1.387061754762512,0.20524264281614163,-0.2067936485059295,-0.9976121543833883,1,16,1,-664,True,False,True,False,False,True,1,1
TX001324,AC00329,-0.17134570813995992,San Antonio,D000112,32.240.176.64,M068,-0.31896534729401077,0.4625699314578524,-0.2067936485059295,-1.1116355073806623,0,18,5,-525,True,False,False,True,False,False,1,1
TX001325,AC00482,1.3312505231243366,Denver,D000103,199.199.60.222,M030,0.9177778613537274,-0.33800385542746997,-0.2067936485059295,-0.7353925436026276,1,17,10,-398,True,False,False,False,True,False,1,1
TX001326,AC00020,0.2126027622715626,Jacksonville,D000133,45.64.74.86,M085,-1.105983752797117,2.4211165172308733,-0.2067936485059295,-1.2550165854531266,3,17,1,-662,False,False,True,False,False,True,0,1
TX001327,AC00453,-0.642999013409473,Seattle,D000517,173.135.78.201,M074,-0.3751809476870898,-0.42377961830804023,-0.2067936485059295,1.9952374114674132,0,16,5,-553,True,True,False,False,False,False,1,1
TX001328,AC00367,-0.2804971158968183,Columbus,D000682,93.151.52.152,M032,-0.8249057508317219,0.24813052425642676,-0.2067936485059295,0.9186293791139618,2,18,10,-390,False,True,False,True,False,False,2,1
TX001329,AC00167,0.6617817036087157,Columbus,D000193,17.36.132.202,M048,1.1988558633191224,0.5197537733782326,-0.2067936485059295,0.3332696730296,3,16,1,-655,True,False,True,False,True,False,1,1
TX001330,AC00110,-0.2511708117411778,Chicago,D000316,189.20.224.220,M068,1.0864246625329645,-0.7382907488701311,-0.2067936485059295,0.16748185614210637,2,16,2,-628,True,False,True,False,True,False,1,1
TX001331,AC00078,1.084101039270609,Dallas,D000693,58.190.9.136,M086,1.3112870641052805,-0.9813220770317469,-0.2067936485059295,-0.5893192724009975,0,16,5,-546,True,False,False,False,True,False,1,1
TX001332,AC00212,1.066148955885614,Fort Worth,D000399,158.129.49.240,M015,0.5804842589952534,0.5340497338583277,-0.2067936485059295,-0.544369903117752,4,18,11,-367,True,False,True,True,False,False,1,1
TX001333,AC00051,-0.3804326640533643,Philadelphia,D000049,60.166.231.236,M003,0.1869750562437003,2.406820556750778,-0.2067936485059295,-1.253703820803476,2,16,6,-502,True,True,False,True,False,False,1,1
TX001334,AC00250,1.8588156606158186,Colorado Springs,D000692,23.163.145.195,M014,-1.387061754762512,-0.7382907488701311,-0.2067936485059295,-0.9941994790929884,0,16,3,-595,False,True,False,False,False,True,2,1
TX001335,AC00304,-0.32291062587892455,Phoenix,D000057,69.82.61.135,M061,0.8615622609606484,-0.7668826698303213,-0.2067936485059295,2.1723914113469,2,17,12,-320,True,False,False,False,False,False,1,1
TX001336,AC00007,-0.708195224633987,Colorado Springs,D000086,175.210.47.87,M071,-1.0497681524040379,2.349636714830398,-0.2067936485059295,0.5135799488538518,0,17,11,-350,True,False,False,True,False,False,1,1
TX001337,AC00017,-0.8136123249691574,Albuquerque,D000636,8.243.4.138,M067,0.9177778613537274,0.03369111705500113,-0.2067936485059295,0.543968399298494,0,17,11,-343,False,True,False,False,True,False,2,1
TX001338,AC00158,0.3300107579974741,Memphis,D000504,141.169.67.34,M061,1.5361494656775965,-1.038505918952127,-0.2067936485059295,0.5651905731366906,1,16,5,-538,True,True,False,False,True,False,1,1
TX001339,AC00110,-0.9531178279151483,Colorado Springs,D000294,201.95.180.152,M062,-0.09410294572169475,-1.0670978399123172,-0.2067936485059295,1.2136142622733999,4,16,11,-353,True,False,False,False,False,False,1,1
TX001340,AC00175,0.8901226115495382,Washington,D000180,194.29.57.163,M087,1.9858742688222286,-1.009913997991937,-0.2067936485059295,-0.5501183764468853,4,16,4,-570,False,False,True,False,True,False,2,1
TX001341,AC00079,-0.8240272741085437,Boston,D000250,116.175.11.222,M027,-0.7686901504386429,-0.29511597398718487,-0.2067936485059295,1.0792892090887583,4,16,8,-437,False,False,True,False,False,False,2,1
TX001342,AC00403,0.3346358176481883,Miami,D000045,150.83.4.238,M085,-1.49949295554867,0.677009338659278,-0.2067936485059295,-0.8589949761528196,0,16,8,-455,False,False,True,False,False,True,2,1
TX001343,AC00228,-0.029270727610238818,New York,D000493,174.61.77.54,M088,1.7047962668568335,-0.052084645825569126,-0.2067936485059295,0.1459391831218662,4,17,6,-514,True,False,False,False,True,False,1,1
TX001344,AC00344,-0.8615759065321208,San Francisco,D000184,13.88.251.53,M048,-0.6562589496524849,1.6205427303455509,-0.2067936485059295,0.028569818664057396,0,17,3,-588,True,False,True,False,False,False,1,1
TX001345,AC00466,0.12986558407545068,Sacramento,D000326,107.247.202.71,M003,1.0302090621398854,-1.038505918952127,-0.2067936485059295,0.3412924085545144,0,16,8,-448,True,False,False,False,True,False,1,1
TX001346,AC00204,0.30996883284437854,Seattle,D000422,44.197.126.59,M067,-1.162199353190196,-0.7382907488701311,-0.2067936485059295,-1.2370224793764728,1,17,9,-426,True,False,True,False,False,True,1,1
TX001347,AC00030,0.7649034039690872,Sacramento,D000309,179.132.235.182,M017,0.35562185742293734,-0.7668826698303213,-0.2067936485059295,1.0477597815560409,0,16,3,-595,False,False,True,True,False,False,0,1
TX001348,AC00455,1.6780957372267953,Memphis,D000351,150.25.200.56,M081,-1.105983752797117,-1.1528736027928874,-0.2067936485059295,-1.234161062679188,0,16,6,-504,True,False,True,False,False,True,1,1
TX001349,AC00094,-0.9109441358408569,Raleigh,D000596,113.134.242.82,M074,0.1869750562437003,0.019395156574906088,-0.2067936485059295,-1.1205684605825805,3,16,6,-522,False,False,False,False,False,False,2,1
TX001350,AC00185,-0.9431482548902751,Philadelphia,D000035,133.63.96.21,M030,-1.330846154369433,-0.42377961830804023,-0.2067936485059295,-1.0035349792675534,0,16,5,-553,True,False,False,False,False,True,1,1
TX001351,AC00351,-0.3236643393034854,San Jose,D000004,77.21.150.75,M078,0.6366998593883324,0.8771527853806086,-0.2067936485059295,-0.9107081601739123,2,16,1,-656,True,False,False,False,True,False,1,1
TX001352,AC00335,0.06285360869176743,Raleigh,D000625,8.244.162.185,M024,0.2431906566367793,0.7484891410597533,-0.2067936485059295,0.6680246586904597,0,17,2,-616,False,True,False,False,False,False,2,1
TX001353,AC00409,-0.36097315381924777,Albuquerque,D000117,167.164.55.0,M058,0.5242686586021743,-1.1528736027928874,3.1124756489183207,-0.6419298541318122,3,16,12,-312,True,False,True,True,False,False,0,1
TX001354,AC00312,4.156099918976187,Oklahoma City,D000106,193.209.134.233,M060,1.1988558633191224,-0.9813220770317469,-0.2067936485059295,-0.7831161538056421,3,16,6,-508,True,False,True,False,True,False,0,1
TX001355,AC00097,-1.0186566361508262,Oklahoma City,D000239,60.197.167.40,M090,-1.387061754762512,0.7627851015398482,-0.2067936485059295,-0.8411521456900903,3,16,11,-347,True,False,True,False,False,True,1,1
TX001356,AC00447,-0.2974556679494375,Mesa,D000009,144.91.150.133,M094,1.4799338652845175,0.5912335757787078,-0.2067936485059295,0.0723935948199659,2,16,5,-523,True,False,False,False,True,False,1,1
TX001357,AC00280,0.3736233575186543,Mesa,D000013,147.234.20.46,M062,0.6929154597814113,-0.18074829014642452,-0.2067936485059295,2.02078504226647,2,18,11,-362,True,False,False,False,False,False,1,1
TX001358,AC00023,0.42929537183280836,Tucson,D000237,180.224.54.115,M027,-0.2627497469009318,-0.12356444822604433,-0.2067936485059295,0.6415437342732925,0,16,2,-616,True,False,False,True,False,False,1,1
